job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI13385,AI Software Engineer,193532,USD,SE,PT,Sweden,S,Sweden,15,"Linux, PyTorch, Docker, TensorFlow",Master,17,Government,2024-10-30,2024-12-10,469,8.8,Predictive Systems
AI13386,Research Scientist,61967,USD,SE,CT,Denmark,S,Denmark,100,"Data Analysis, Experiment Design, Statistics, PyTorch, Python",Bachelor,0,Automotive,2024-03-23,2024-05-12,1360,8.3,Cognitive Computing
AI13387,AI Consultant,46880,USD,SE,FL,Ireland,S,Ireland,39,"Data Analysis, Python, Linux, SQL, Machine Learning",Master,1,Consulting,2025-01-28,2025-02-16,1395,6.5,Autonomous Tech
AI13388,AI Research Engineer,43746,USD,EN,FL,China,S,China,100,"SQL, Linux, Git, PyTorch, Docker",Bachelor,0,Automotive,2024-12-27,2025-02-10,2363,7.7,AI Innovations
AI13389,NLP Engineer,82117,EUR,MI,FT,France,L,France,5,"Git, Python, SQL, PyTorch, AWS",Master,3,Real Estate,2024-12-16,2025-02-22,2082,8.3,Advanced Robotics
AI13390,AI Governance Manager,92562,USD,SE,CT,Singapore,S,Singapore,17,"Roadmapping, Stakeholder Communication, Strategy, Agile, Project Management",Associate,4,Media,2024-05-10,2024-06-02,666,10.0,Smart Analytics
AI13391,AI UX Designer,88308,USD,EN,CT,India,M,India,38,"Usability Testing, Prototyping, Figma, Human Computer Interaction, User Research",Bachelor,5,Technology,2024-10-27,2024-11-14,1785,6.1,Future Systems
AI13392,Autonomous Systems Engineer,132194,USD,MI,CT,Singapore,L,Singapore,100,"Python, Git, Kubernetes, CI/CD, Linux",Master,3,Automotive,2025-03-22,2025-04-24,1824,8.2,Cloud AI Solutions
AI13393,AI Architect,138459,USD,EN,PT,Austria,S,Austria,100,"Kubernetes, AWS, System Design",Bachelor,15,Gaming,2025-02-10,2025-04-08,654,5.1,Digital Transformation LLC
AI13394,Algorithm Engineer,53609,USD,SE,PT,Japan,L,Japan,100,"SQL, Kubernetes, PyTorch",Master,1,Transportation,2024-08-25,2024-10-13,724,6.8,Future Systems
AI13395,Training Data Engineer,248560,USD,MI,CT,Switzerland,M,Switzerland,85,"SQL, Linux, TensorFlow, Python",PhD,12,Consulting,2024-12-29,2025-02-13,1638,8.0,Digital Transformation LLC
AI13396,Data Scientist,72235,USD,SE,FT,Canada,M,Canada,5,"Deep Learning, Statistics, Python, Experiment Design",Master,1,Healthcare,2024-10-04,2024-11-25,1522,7.3,DeepTech Ventures
AI13397,Deep Learning Engineer,286074,USD,MI,FL,Norway,M,Ireland,38,"SQL, Python, Docker, Kubernetes, Linux",Master,17,Consulting,2024-01-09,2024-02-22,758,6.8,Advanced Robotics
AI13398,Data Scientist,135162,USD,MI,PT,United States,M,United States,82,"Research, Statistics, Mathematics",PhD,7,Automotive,2024-12-03,2025-01-10,605,9.8,Autonomous Tech
AI13399,AI Architect,35540,USD,EN,FL,India,M,India,8,"Cloud Architecture, AWS, System Design",Bachelor,0,Automotive,2025-04-19,2025-05-17,2074,8.2,AI Innovations
AI13400,AI Architect,103628,USD,EN,FL,Finland,M,Finland,80,"Security, AWS, Cloud Architecture, Kubernetes, System Design",Associate,17,Media,2024-12-02,2025-01-23,2134,5.1,Algorithmic Solutions
AI13401,AI Consultant,228550,USD,SE,FL,Switzerland,M,Switzerland,0,"Python, Linux, SQL, Machine Learning, AWS",Master,14,Gaming,2025-03-20,2025-05-23,1057,6.6,Predictive Systems
AI13402,Reinforcement Learning Engineer,173150,USD,MI,PT,Denmark,S,Denmark,12,"Kubernetes, Python, SQL, TensorFlow",Associate,19,Energy,2024-10-15,2024-11-08,2114,7.4,DataVision Ltd
AI13403,Data Scientist,48575,USD,SE,FT,India,L,Australia,0,"Data Analysis, Research, PyTorch, Mathematics, Statistics",Bachelor,1,Retail,2024-04-11,2024-05-13,962,9.4,TechCorp Inc
AI13404,Head of AI,95187,USD,MI,CT,United States,M,United States,100,"Python, SQL, Machine Learning, AWS, Data Analysis",Master,0,Manufacturing,2024-10-17,2024-12-15,987,6.3,Quantum Computing Inc
AI13405,Data Analyst,67136,USD,SE,PT,Ireland,L,Finland,56,"Statistics, Power BI, Excel",Master,4,Energy,2024-07-08,2024-08-25,1013,5.3,Advanced Robotics
AI13406,Head of AI,164539,USD,EN,PT,Norway,L,Norway,47,"Python, Machine Learning, SQL, Linux, AWS",Master,4,Telecommunications,2025-04-08,2025-05-14,1206,9.6,Machine Intelligence Group
AI13407,Data Engineer,136992,USD,MI,FT,Norway,M,Norway,17,"CI/CD, AWS, PyTorch, Kubernetes, Linux",PhD,6,Retail,2025-04-20,2025-06-26,1794,9.9,TechCorp Inc
AI13408,AI Data Curator,109714,USD,MI,PT,Norway,M,Norway,0,"AWS, Linux, Machine Learning, Data Analysis, Python",Master,2,Gaming,2025-01-30,2025-03-11,1258,7.6,Future Systems
AI13409,Computer Vision Engineer,79691,USD,EX,FT,Australia,S,Australia,100,"AWS, PyTorch, CI/CD, TensorFlow, SQL",Bachelor,3,Automotive,2025-02-28,2025-04-25,1393,5.3,Predictive Systems
AI13410,AI Infrastructure Engineer,207823,GBP,MI,FT,United Kingdom,S,United Kingdom,0,"CI/CD, Kubernetes, PyTorch",Bachelor,12,Government,2024-07-21,2024-08-29,1162,9.3,Cloud AI Solutions
AI13411,Head of AI,89815,USD,MI,FL,Spain,L,Spain,100,"Linux, AWS, Python, Data Analysis, SQL",Associate,9,Government,2025-02-08,2025-02-25,2184,5.1,Digital Transformation LLC
AI13412,Robotics Engineer,71080,EUR,MI,FT,France,M,France,7,"SQL, PyTorch, Python",Master,3,Education,2025-04-22,2025-06-15,1617,5.2,Predictive Systems
AI13413,Autonomous Systems Engineer,76586,EUR,EN,CT,Germany,S,Germany,0,"TensorFlow, PyTorch, Python",Master,3,Healthcare,2024-08-08,2024-09-23,1138,8.9,Advanced Robotics
AI13414,AI Software Engineer,60126,USD,EN,FL,Ireland,S,Ireland,100,"PyTorch, SQL, Kubernetes, Git, Python",Associate,4,Retail,2024-04-15,2024-06-04,855,9.3,DeepTech Ventures
AI13415,AI Consultant,113071,USD,MI,FT,Australia,S,Sweden,47,"SQL, Machine Learning, Linux, AWS, Python",Associate,7,Manufacturing,2025-02-12,2025-03-12,1613,6.5,Quantum Computing Inc
AI13416,Head of AI,96308,USD,MI,PT,Japan,M,Japan,84,"AWS, SQL, Data Analysis, Python, Machine Learning",Associate,5,Retail,2024-09-28,2024-12-03,2259,9.4,DataVision Ltd
AI13417,AI Optimization Engineer,82556,USD,SE,CT,Canada,S,Spain,100,"Docker, CI/CD, Kubernetes, Linux, AWS",Bachelor,2,Education,2024-10-15,2024-12-24,1222,4.6,Quantum Computing Inc
AI13418,Generative AI Engineer,126725,USD,SE,FT,China,S,China,7,"TensorFlow, PyTorch, Python, Docker, Kubernetes",Bachelor,15,Transportation,2024-08-17,2024-09-24,1212,7.8,Advanced Robotics
AI13419,Algorithm Engineer,108771,USD,EN,FT,Austria,L,Austria,0,"SQL, Python, Git, TensorFlow, Kubernetes",Master,5,Media,2025-03-02,2025-05-11,2022,4.9,Smart Analytics
AI13420,AI Consultant,190062,EUR,MI,CT,Netherlands,L,Denmark,18,"SQL, Data Analysis, Python, Machine Learning, Linux",Associate,15,Education,2025-01-05,2025-03-08,599,8.3,Machine Intelligence Group
AI13421,Autonomous Systems Engineer,117292,USD,EX,FL,Sweden,L,Sweden,0,"TensorFlow, PyTorch, SQL",Master,2,Energy,2025-04-16,2025-05-28,1128,7.9,Neural Networks Co
AI13422,Trust & Safety Engineer,105138,USD,MI,FT,Denmark,S,Denmark,44,"Docker, SQL, TensorFlow",Associate,3,Education,2025-03-29,2025-05-24,810,8.2,Future Systems
AI13423,ML Ops Engineer,176165,EUR,MI,FT,France,S,Netherlands,0,"CI/CD, Kubernetes, Git",PhD,13,Real Estate,2025-02-19,2025-03-12,2417,8.3,Neural Networks Co
AI13424,Computational Linguist,169180,USD,MI,PT,Switzerland,L,China,88,"Python, Data Analysis, SQL, Linux, Machine Learning",Master,4,Real Estate,2024-03-19,2024-05-11,985,9.6,TechCorp Inc
AI13425,Computer Vision Engineer,153397,GBP,SE,FT,United Kingdom,S,United Kingdom,100,"CI/CD, Python, Docker, Git",PhD,11,Gaming,2024-09-10,2024-10-10,1389,7.5,Smart Analytics
AI13426,Machine Learning Engineer,96064,USD,MI,CT,Canada,M,Canada,59,"SQL, CI/CD, AWS, Python",PhD,2,Education,2025-01-01,2025-01-21,1294,8.5,Neural Networks Co
AI13427,Fraud Detection ML Engineer,102285,USD,MI,PT,Sweden,S,Sweden,15,"Kubernetes, PyTorch, Python, TensorFlow, Git",Master,6,Media,2024-01-25,2024-02-24,2468,5.5,Autonomous Tech
AI13428,AI Optimization Engineer,112647,USD,EN,FT,China,M,China,0,"CI/CD, Kubernetes, Git, SQL, Docker",Associate,16,Consulting,2025-04-30,2025-07-02,498,6.2,AI Innovations
AI13429,NLP Engineer,84026,USD,SE,PT,Finland,M,Singapore,100,"Linux, SQL, Kubernetes, Git, PyTorch",PhD,7,Retail,2024-06-19,2024-08-23,1292,9.4,Digital Transformation LLC
AI13430,Speech Recognition Engineer,130919,EUR,MI,FT,Netherlands,L,Netherlands,43,"CI/CD, TensorFlow, Python, AWS",PhD,4,Consulting,2024-08-04,2024-09-07,1986,9.2,Neural Networks Co
AI13431,Machine Learning Engineer,250675,USD,EN,FT,Singapore,L,Denmark,33,"Linux, Docker, PyTorch, TensorFlow, Git",Master,10,Education,2025-03-12,2025-04-18,2307,9.0,Quantum Computing Inc
AI13432,AI Research Scientist,118173,USD,EN,FT,Canada,L,Canada,0,"PyTorch, Experiment Design, Research",PhD,7,Media,2025-04-06,2025-05-07,1033,9.7,AI Innovations
AI13433,AI Software Engineer,42018,USD,EX,FL,South Korea,S,South Korea,0,"Linux, SQL, Docker",Master,0,Manufacturing,2024-06-20,2024-08-21,899,9.9,Algorithmic Solutions
AI13434,AI Specialist,63404,USD,SE,FT,Singapore,S,United Kingdom,3,"SQL, AWS, Data Analysis, Linux, Machine Learning",Master,0,Telecommunications,2024-01-02,2024-03-14,1883,6.7,AI Innovations
AI13435,Training Data Engineer,115164,USD,MI,FT,Switzerland,L,Switzerland,19,"TensorFlow, Kubernetes, SQL, PyTorch, Python",Associate,0,Automotive,2024-07-27,2024-09-10,1614,6.7,Quantum Computing Inc
AI13436,AI Product Manager,138972,USD,MI,FL,India,L,Switzerland,44,"Strategy, Agile, Stakeholder Communication, Leadership",Bachelor,11,Media,2024-11-14,2024-12-09,692,8.3,TechCorp Inc
AI13437,Trust & Safety Engineer,151581,EUR,EN,FT,Germany,L,France,0,"PyTorch, TensorFlow, Python, Linux",Bachelor,5,Government,2025-03-18,2025-05-23,2537,10.0,TechCorp Inc
AI13438,Head of AI,213651,USD,MI,FT,United States,S,United States,93,"Data Analysis, Linux, Machine Learning, AWS, SQL",Bachelor,17,Transportation,2025-03-24,2025-05-28,1767,9.2,Neural Networks Co
AI13439,NLP Engineer,162507,EUR,EN,PT,Germany,L,Germany,53,"Python, SQL, AWS",Associate,17,Consulting,2024-05-03,2024-06-10,1590,9.1,Autonomous Tech
AI13440,AI Product Manager,90194,USD,EN,FT,United States,M,United States,35,"Leadership, Roadmapping, Agile, Project Management, Stakeholder Communication",Associate,1,Education,2025-01-13,2025-02-17,2066,6.2,Machine Intelligence Group
AI13441,Model Evaluation Engineer,78841,USD,SE,PT,Norway,M,Norway,100,"CI/CD, AWS, Linux, Python, Docker",Bachelor,1,Healthcare,2024-09-10,2024-10-29,977,8.3,Cognitive Computing
AI13442,Data Analyst,70114,USD,MI,PT,Australia,S,Norway,51,"SQL, Power BI, Tableau",Master,1,Energy,2024-08-29,2024-09-28,2390,5.3,AI Innovations
AI13443,AI Architect,35482,USD,EN,PT,South Korea,M,South Korea,83,"Cloud Architecture, Security, AWS, System Design",Master,0,Transportation,2024-02-19,2024-04-01,651,5.2,Cloud AI Solutions
AI13444,ML Ops Engineer,130093,USD,EN,FT,India,S,India,83,"PyTorch, Docker, Kubernetes, SQL, TensorFlow",Master,16,Manufacturing,2024-06-24,2024-07-21,1651,8.6,Future Systems
AI13445,Data Engineer,137897,USD,EN,CT,Singapore,L,Australia,100,"AWS, Git, Kubernetes, SQL, Linux",Master,9,Technology,2025-01-21,2025-03-25,1823,8.6,AI Innovations
AI13446,AI Product Manager,60921,USD,SE,PT,Canada,M,Canada,43,"Project Management, Strategy, Stakeholder Communication, Agile, Leadership",Master,0,Education,2024-06-16,2024-07-18,1713,9.3,Advanced Robotics
AI13447,Data Scientist,50912,USD,MI,FL,Canada,M,Canada,69,"Research, Statistics, Data Analysis, Python",Master,0,Energy,2025-02-08,2025-03-03,2050,4.8,DataVision Ltd
AI13448,Data Engineer,342595,USD,MI,CT,Norway,L,Norway,0,"TensorFlow, SQL, CI/CD, Docker, PyTorch",Associate,17,Automotive,2024-02-23,2024-03-09,2376,7.6,Future Systems
AI13449,Research Scientist,81715,USD,MI,CT,Sweden,L,Sweden,7,"Experiment Design, Research, Deep Learning",Master,0,Education,2024-05-10,2024-06-26,2476,6.9,AI Innovations
AI13450,AI Software Engineer,190283,USD,EN,FL,Canada,S,Canada,100,"TensorFlow, CI/CD, AWS, Docker",Bachelor,11,Consulting,2024-12-31,2025-01-25,1221,6.9,DeepTech Ventures
AI13451,Robotics Engineer,176260,USD,MI,FT,Japan,M,United States,63,"Git, Docker, Linux",Associate,16,Education,2025-03-26,2025-05-11,1118,8.5,Advanced Robotics
AI13452,NLP Engineer,127281,USD,SE,PT,Switzerland,L,Switzerland,100,"SQL, Python, Linux",Master,0,Education,2024-08-01,2024-08-22,1244,9.3,Predictive Systems
AI13453,AI Software Engineer,104690,USD,EN,FL,India,M,India,43,"Kubernetes, AWS, PyTorch, Git, Linux",Bachelor,6,Telecommunications,2024-01-13,2024-03-19,2559,10.0,Cognitive Computing
AI13454,AI Consultant,60578,EUR,EN,FL,Germany,L,Germany,0,"Machine Learning, Data Analysis, AWS, SQL, Python",Associate,1,Manufacturing,2024-09-29,2024-11-02,1186,9.1,Quantum Computing Inc
AI13455,AI Consultant,91545,USD,EN,FL,Finland,L,Finland,100,"AWS, Data Analysis, SQL, Machine Learning, Python",Associate,5,Technology,2024-06-13,2024-07-16,1466,7.2,Digital Transformation LLC
AI13456,Human-AI Interaction Researcher,145050,EUR,MI,PT,Netherlands,L,Netherlands,88,"Machine Learning, Academic Writing, Experimentation, Python, Statistics",PhD,8,Real Estate,2024-03-28,2024-06-07,2327,7.0,DataVision Ltd
AI13457,AI Software Engineer,129729,USD,MI,PT,United States,S,Japan,0,"Python, AWS, Kubernetes, Docker, Linux",Master,8,Consulting,2024-01-19,2024-03-30,2048,9.4,Machine Intelligence Group
AI13458,Cognitive AI Scientist,64336,USD,MI,FT,Australia,L,Australia,88,"PyTorch, Python, Statistics, Experiment Design, Data Analysis",PhD,1,Gaming,2025-04-08,2025-04-30,2519,8.7,AI Innovations
AI13459,AI DevOps Engineer,92109,USD,SE,FL,Austria,M,Austria,0,"AWS, TensorFlow, Kubernetes, Python",Bachelor,7,Real Estate,2024-04-09,2024-05-14,1692,8.7,Cloud AI Solutions
AI13460,Model Evaluation Engineer,165004,EUR,MI,CT,Germany,L,Germany,80,"Docker, PyTorch, Git, AWS, CI/CD",Bachelor,8,Education,2024-11-15,2024-12-16,1033,7.0,Neural Networks Co
AI13461,Data Scientist,165250,USD,MI,PT,Spain,L,Spain,69,"PyTorch, Mathematics, Experiment Design, Deep Learning, Data Analysis",PhD,19,Consulting,2025-03-18,2025-05-29,623,6.3,Cognitive Computing
AI13462,Generative AI Engineer,67061,USD,SE,CT,Finland,L,Ireland,54,"AWS, CI/CD, Kubernetes, PyTorch",PhD,3,Government,2025-04-15,2025-06-11,864,7.4,Algorithmic Solutions
AI13463,Data Analyst,86101,USD,MI,CT,Norway,M,Singapore,67,"Statistics, Tableau, Data Visualization",Master,1,Education,2024-05-19,2024-06-26,1802,9.4,Algorithmic Solutions
AI13464,Principal Data Scientist,276198,USD,EN,FL,Denmark,M,Switzerland,42,"Statistics, Deep Learning, Experiment Design, Mathematics",Master,11,Government,2024-02-04,2024-02-29,1178,9.1,Cloud AI Solutions
AI13465,Machine Learning Researcher,293522,GBP,EN,FL,United Kingdom,L,United Kingdom,0,"Machine Learning, Experimentation, Python, Academic Writing",Bachelor,18,Transportation,2024-07-31,2024-08-29,2108,6.5,Algorithmic Solutions
AI13466,Robotics Engineer,60194,USD,EN,FL,Finland,M,Denmark,0,"Kubernetes, Python, Docker",Bachelor,2,Education,2024-10-22,2024-11-07,2156,5.1,AI Innovations
AI13467,AI Systems Engineer,89328,USD,EN,PT,India,S,India,36,"PyTorch, Python, Docker, Git, TensorFlow",PhD,7,Media,2024-07-13,2024-07-31,1790,5.7,AI Innovations
AI13468,AI Architect,306771,EUR,SE,PT,Netherlands,L,Finland,53,"Security, AWS, Cloud Architecture, Kubernetes",Associate,13,Government,2024-04-10,2024-05-21,1817,8.0,Machine Intelligence Group
AI13469,Deep Learning Engineer,153264,USD,EN,PT,China,L,China,91,"CI/CD, SQL, Linux",Associate,13,Retail,2024-06-20,2024-07-05,1411,5.4,Cloud AI Solutions
AI13470,Principal Data Scientist,112326,USD,MI,FL,Sweden,L,South Korea,4,"Statistics, Mathematics, Python",Bachelor,3,Retail,2025-01-31,2025-02-20,2399,6.7,DataVision Ltd
AI13471,AI Product Manager,83098,USD,MI,CT,India,S,India,19,"Roadmapping, Agile, Project Management, Stakeholder Communication, Strategy",Associate,6,Retail,2025-04-29,2025-07-05,2061,8.8,Neural Networks Co
AI13472,Data Engineer,118816,USD,MI,CT,Ireland,L,Ireland,100,"Linux, TensorFlow, SQL",Associate,8,Real Estate,2024-07-02,2024-08-13,2085,6.3,Cloud AI Solutions
AI13473,AI Systems Engineer,50075,USD,MI,FT,Spain,M,Spain,0,"Docker, Python, PyTorch, SQL",Bachelor,0,Manufacturing,2024-03-17,2024-04-01,2286,6.2,DeepTech Ventures
AI13474,Deep Learning Engineer,120686,USD,MI,FT,Denmark,S,Denmark,13,"Git, TensorFlow, Python, Docker, SQL",Master,8,Automotive,2024-12-27,2025-03-01,1364,8.5,Advanced Robotics
AI13475,AI Architect,82061,USD,EN,CT,India,S,India,14,"Kubernetes, AWS, Microservices, Cloud Architecture",Associate,7,Healthcare,2024-02-02,2024-03-27,1759,6.1,Cognitive Computing
AI13476,AI Specialist,51944,USD,SE,PT,Sweden,S,Sweden,64,"AWS, SQL, Python, Machine Learning, Data Analysis",Master,1,Transportation,2024-12-25,2025-01-09,1469,8.6,Predictive Systems
AI13477,ML Ops Engineer,100396,USD,MI,FT,India,M,Australia,0,"PyTorch, TensorFlow, SQL, Git",Master,8,Technology,2025-01-03,2025-03-05,457,8.6,TechCorp Inc
AI13478,AI Architect,59305,USD,EN,FT,Ireland,L,Ireland,52,"System Design, AWS, Cloud Architecture, Security",Associate,1,Media,2025-02-23,2025-03-26,2468,7.1,DataVision Ltd
AI13479,Healthcare AI Engineer,91804,USD,MI,CT,China,M,South Korea,60,"AWS, Python, Kubernetes, Git, PyTorch",PhD,8,Consulting,2024-11-27,2025-01-25,873,6.2,Future Systems
AI13480,AI Solutions Engineer,102745,USD,SE,CT,China,M,Norway,55,"Python, SQL, AWS, Kubernetes",Bachelor,8,Media,2024-04-11,2024-05-10,487,5.1,Digital Transformation LLC
AI13481,AI Software Engineer,94098,USD,SE,PT,Sweden,S,Sweden,0,"PyTorch, TensorFlow, AWS",Bachelor,3,Consulting,2025-03-01,2025-03-31,2018,10.0,Predictive Systems
AI13482,AI Data Curator,54851,USD,MI,PT,Austria,M,Ireland,0,"AWS, Linux, Python, Data Analysis, SQL",Master,1,Transportation,2025-04-30,2025-06-09,1376,5.4,Digital Transformation LLC
AI13483,AI Research Scientist,129697,USD,SE,PT,India,L,India,36,"Research, Mathematics, Experiment Design",Associate,13,Consulting,2024-02-29,2024-04-08,2399,5.3,Digital Transformation LLC
AI13484,AI Product Manager,90453,USD,SE,PT,South Korea,L,United States,16,"Strategy, Roadmapping, Agile, Leadership",Associate,2,Finance,2024-05-09,2024-06-24,2325,5.4,Neural Networks Co
AI13485,Data Analyst,69695,USD,MI,CT,Finland,S,Finland,68,"Excel, Power BI, Data Visualization, Python",Master,3,Consulting,2024-06-05,2024-07-12,1358,8.7,Cognitive Computing
AI13486,AI Specialist,163354,USD,MI,PT,Switzerland,M,Spain,61,"SQL, Machine Learning, Data Analysis, AWS, Python",Associate,5,Real Estate,2024-07-19,2024-09-04,1378,7.7,Algorithmic Solutions
AI13487,Deep Learning Engineer,239976,USD,EN,FT,Singapore,M,Singapore,8,"Git, CI/CD, Docker, TensorFlow",PhD,12,Automotive,2024-05-05,2024-07-10,2035,10.0,Future Systems
AI13488,Data Engineer,158623,USD,MI,FL,Australia,L,Australia,100,"Docker, Git, TensorFlow",Master,17,Manufacturing,2025-02-14,2025-03-13,1232,5.6,Quantum Computing Inc
AI13489,Data Engineer,118273,USD,MI,FT,Singapore,L,France,100,"CI/CD, Python, Docker",Associate,3,Automotive,2024-09-03,2024-10-03,1622,7.9,Cognitive Computing
AI13490,Applied AI Engineer,104986,USD,EX,FT,Austria,M,Austria,0,"AWS, Python, PyTorch",Master,7,Education,2024-04-20,2024-05-31,1763,7.9,Algorithmic Solutions
AI13491,NLP Engineer,70615,EUR,SE,PT,Germany,M,Germany,84,"Docker, Git, Linux, TensorFlow, AWS",PhD,4,Media,2024-04-01,2024-06-05,1120,8.7,Neural Networks Co
AI13492,Data Scientist,75519,USD,EN,FT,Australia,M,Australia,100,"Data Analysis, Research, PyTorch, Python, Statistics",Associate,3,Media,2024-05-12,2024-06-16,634,9.8,Smart Analytics
AI13493,AI Software Engineer,65612,USD,EN,PT,Ireland,M,Ireland,100,"Linux, PyTorch, SQL, Git",Bachelor,3,Consulting,2024-04-22,2024-06-11,2136,7.5,TechCorp Inc
AI13494,Data Scientist,57636,USD,SE,FL,Canada,M,Canada,18,"Research, Deep Learning, PyTorch",Associate,0,Automotive,2024-03-05,2024-05-08,1848,7.2,Neural Networks Co
AI13495,Speech Recognition Engineer,49089,USD,SE,PT,Finland,L,Finland,3,"PyTorch, Python, CI/CD, TensorFlow, Docker",Bachelor,0,Automotive,2024-05-12,2024-06-24,1099,8.9,Neural Networks Co
AI13496,Computer Vision Engineer,163190,USD,EN,CT,Japan,M,China,49,"Python, PyTorch, Docker, Git, Linux",Bachelor,19,Healthcare,2024-07-19,2024-08-04,2453,7.6,DataVision Ltd
AI13497,Reinforcement Learning Engineer,93419,USD,EN,FT,Switzerland,M,Switzerland,100,"SQL, Git, CI/CD, PyTorch, Kubernetes",Master,1,Consulting,2024-03-12,2024-03-29,2133,6.2,Algorithmic Solutions
AI13498,Computer Vision Engineer,56684,USD,SE,FT,Ireland,L,Spain,98,"Git, AWS, Python, CI/CD",PhD,1,Healthcare,2024-01-07,2024-02-11,2107,8.4,DataVision Ltd
AI13499,Robotics Engineer,93013,USD,MI,FT,United States,M,Singapore,33,"AWS, Docker, Python, CI/CD, Linux",Master,0,Gaming,2024-05-05,2024-05-19,1580,6.8,AI Innovations
AI13500,AI Simulation Engineer,214538,USD,SE,PT,Canada,M,Canada,68,"CI/CD, Kubernetes, TensorFlow, Python, SQL",PhD,19,Manufacturing,2024-09-14,2024-10-01,1926,8.5,Advanced Robotics
AI13501,Fraud Detection ML Engineer,174677,USD,MI,CT,Switzerland,M,Austria,0,"SQL, PyTorch, CI/CD, AWS, Git",PhD,6,Healthcare,2024-12-08,2025-01-29,1626,6.4,Smart Analytics
